URL	Pret	Model Procesor:	Chipset video:	CPUMark	GPUMark	Capacitate HDD:	Tip unitate stocare:	Memorie standard:	Diagonala LCD	Rezolutie optima:	Greutate (Kg):	Sistem de operare:
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-430-g2-i3_5010u-500gb-4gb-win8-pro-fingerprint-l/	2299	intel core i3 5010u 	intel hd  5500	3058	560	500	hdd	4	13.3	1366 x 768	1.5 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-a10-quad-core-rk3188-16gb-1gb-android-4.2-resigilat-l/			mali 400mp4 gpu, up to 600mhz	-	-		ssd	1		1366 x 768	1kg	android
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-470-g3-i5_6200u-1tb-8gb-r7-m340-2gb-win10pro-fullhd-fingerprin-l/	3499	intel core i5 6200u	r7 m340	3898	-	1000	hdd	8	17.3	1920 x 1080	2,61	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-acer-predator-17-i7_6700hq-1tbplus128gb-8gb-gtx980m-4gb-dvdrw-fullhd-l/	7499	intel core i7 6700hq	gtx 980m	7999	5894	1000	ssd	8	17.3	1920 x 1080	3.95 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-y50_70-i5_4210h-1tbplus8gb-8gb-gtx960m-4gb-uhd-l/	4799	intel core i5 4210h 	gtx960m	4556	1670	1000	ssh	8	15.6	3840 x 2160	2.4kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-500-i5_6200u-1tb-4gb-radeon-meso-xt-2gb-fullhd-win10-white-l/	2899	intel core i5 6200u 	meso xt	3898	-	1000	hdd	4	15.6	1920 x 1080	2.3 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e3550-i5_5200u-500gb_7200rpm-4gb-hd-win8pro-l/	3639	intel core i5 5200u 	intel hd  5500	3522	560	500	hdd	4	15.6	1366 x 768	2.2 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-7537-i7_4510u-1tb-8gb-gt750m-2gb-l/	3799	intel core i7 4510u 	gt 750m	3946	1312	1000	hdd	8	15.6	1366 x 768	2.6 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5558-i5_5200u-1tb-8gb-gt920m-4gb-dvdrw-fullhd-3ani-garantie-l/	2799	intel core i5 5200u 	gt920m	3522	-	1000	hdd	8	15.6	1920 x 1080	2.4 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-asus-x555lj-i3_5010u-500gb-4gb-nvidia-gt920m-2gb-dvdrw-hd-alb-l/	1699	intel core i3 5010u 	gt920m	3058	-	500	hdd	4	15.6	1366 x 768	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-l50_c_158-i7_5500u-1tb_5400rpm-4gb-gf930m-2gb-dvd_rw-l/	2999	intel core i7 5500u 	gt930m 	4029	-	1000	hdd	4	15.6	1366 x 768	2.2 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-asus-rog-gl752vw-i7_6700hq-2tbplus128gb-24gb-nvidia-gtx960m-4gb-fullhd-l/	6244	intel core i7 6700hq 	gtx960m	7999	1670	2000	hdd	24	17.3	1920 x 1080	3kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-3450-i5_5200u-500gb_7200rpm-4gb-win8-pro-l/	3624	intel core i5 5200u 	intel hd  5500	3522	560	500	hdd	4	14	1366 x 768	1.9 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-pro-r50_b_17w-i3_4005u-1tb-4gb-3-ani-garantie-resigilat-l/	1599	intel core i3 4005u 	intel hd  4400	2462	547	1000	hdd	4	15.6	1366 x 768	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-100_15-i3_5005u-500gb-4gb-gt920m-1gb-dvdrw-win10-hd-l/	1999	intel core i3 5005u	920m	2910	667	500	hdd	4	15.6	1366 x 768	2.3 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-250-g4-i5_5200u-500gb-4gb-dvdrw-hdmi-l/	1799	intel core i5 5200u 	intel hd  5500	3522	560	500	hdd	4	15.6	1366 x 768	2.1 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_70-i3_4030u-500gb-4gb-dvdrw-l/		intel core i3 4030u	hd 4400	2703	547	500	hdd	4	15.6	1366 x 768	2.32 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-440-g3-i3_6100u-128gb-4gb-win10pro-hd-fingerprint-l/	2649	intel core i3 6100u	intel hd  520	3505	788	128	ssd	4	14	1366 x 768	1,68	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-acer-predator-15-i5_6300hq-1tb-8gb-nvidia-gtx970m-3gb-dvdrw-fullhd-l/	5599	intel core i5 6300hq	gtx 970m	5793	4159	1000	hdd	8	15.6	1920 x 1080	5.5 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b70_80-i5_5200u-1tbplus8gb-8gb-dvd_rw-l/	2499	intel core i5 5200u 	intel hd  5500	3522	560	1000	ssh	8	17.3	1600 x 900	2.9 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-470-g3-i5_6200u-1tb-8gb-r7-m340-2gb-dvdrw-fingerprint-hdplus-l/	2799	intel core i5 6200u	r7 m340	3898	-	1000	hdd	8	17.3	1600 x 900	2,61	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5558-i3_5005u-1tb-4gb-gt920m-2gb-dvdrw-win10-hd-l/	2199	intel core i3 5005u 	gt920m 	2910	-	1000	hdd	4	15.6	1366 x 768	2 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5759-i7_6500u-2tb-16gb-r5_m335-4gb-touch-fhd-win8-l/	5099	 intel core i7 6500u	r5 m355	4336	-	2000	hdd	16	17.3	1920 x 1080	3kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5450-i5_5300u-500gb_7200rpm-8gb-win7pro-hd-fingerprint-l/	4649	intel core i5 5300u 	intel hd  5500	3803	560	500	hdd	8	14	1366 x 768	1.81 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e3450-i5_5200u-500gb_7200rpm-4gb-win8-pro-3ani-garantie-l/	3609	intel core i5 5200u 	intel hd  5500	3522	560	500	hdd	4	14	1366 x 768	1.9 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_80-i3_5005u-1tb_5400rpm-4gb-r5-m330-2gb-dvdrw-fingerprint-l/	1699	intel core i3 5005u	r5 m330	2910	550	1000	hdd	4	15.6	1366 x 768	2.320	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_80-i7_5500u-500gb-4gb-r5-m230-2gb-dvdrw-hd-l/	2599	intel core i7 5500u	r5 m230	4029	443	500	hdd	4	15.6	1366 x 768	2.320	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5250-i3_4030u-500gb_7200rpm-4gb-3ani-garantie-l/	3249	intel core i3 4030u 	intel hd  4400	2703	547	500	hdd	4	12.5	1366 x 768	1.56 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-tecra-z50_a_16c-i5_4210u-256gb-8gb-win7-pro-full-hd-l/	5499	intel core i5 4210u 	intel hd  4400	3384	547	256	ssd	8	15.6	1920 x 1080	1.8 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-asus-x555lj_xx786d-i3_4005u-500gb-4gb-gt920m-2gb-dvd_rw-l/	1749	intel core i3 4005u 	gt920m 	2462	-	500	hdd	4	15.6	1366 x 768	2.2 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-450-g3-i5_6200u-1tb-8gb-radeon-r7-m340-2gb-fullhd-fingerprint-l/	2599	intel core i5 6200u	r7 m340	3898	-	1000	hdd	8	15.6	1920 x 1080	2.07	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-y50_70-i7_4720hq-512gb-16gb-nvidia-gtx-960m-4gb-fullhd-l/	5199	intel core i7 4720hq 	gtx960m	8112	1670	512	ssd	16	15.6	1920 x 1080	2.4 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-t540p-i5_4210m-500gb-4gb-gt730m-1gb-win7-l/	6219	intel core i5 4210m 	gt 730m	4216	801	500	hdd	4	15.6	1920 x 1080	2.56 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-3543-i7_5500u-500gb-4gb-gt840m-2gb-3ani-garantie-l/		intel core i7 5500u 	gt840m	4029	-	500	hdd	4	15.6	1366 x 768	2.4 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5559-i7_6500u-2tb-16gb-m335-4gb-dvdrw-fullhd-win10-st-l/	4199	 intel core i7 6500u	r5 m335	4336	597	2000	hdd	16	15.6	1920 x 1080	2.3	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5559-i7_6500u-1tb-8gb-radeon-r5-m335-4gb-win10-hd-l/	3799	intel core i7 6500u	r5 m335	4336	597	1000	hdd	8	15.6	1366 x 768	2.3	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-asus-rog-gl552vx-i7_6700hq-1tb_7200rpm-8gb-gtx950m-4gb-fullhd-gri-l/	3999	intel core i7 6700hq	gtx 950m	7999	1400	1000	hdd	8	15.6	1920 x 1080	2.55	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5250-i3_4030u-500gb_7200rpm-4gb-win7-pro-3ani-garantie-l/	3699	intel core i3 4030u 	intel hd  4400	2703	547	500	hdd	4	12.5	1366 x 768	1.56 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5450-i7_5600u-1tb-8gb-gt840m-2gb-fullhd-fingerprint-l/	5729	intel core i7 5600u 	gt840m	4355	-	1000	hdd	8	14	1920 x 1080	1.81 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-g50_80-i3_5005u-128gb-4gb-m330-2gb-dvdrw-linpus-lite-l/	1899	intel core i3 5005u	r5 m330	2910	550	128	ssd	4	15.6	1366 x 768	2.5 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-hp-250-g4-dual-core-n3050-500gb-4gb-hdmi-geanta-bonus-l/	1099	intel celeron  n3050	intel hd 	899	311	500	hdd	4	15.6	1366 x 768	2.1 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-y700_17-i7_6700hq-256gb-8gb-gtx960m-4gb-fullhd-l/	4799	intel core i7 6700hq 	gtx960m	7999	1670	256	ssd	8	17.3	1920 x 1080	2.6 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-3542-dual-core-2957u-500gb_5400rpm-4gb-dvdrw-hd-l/	1239	intel celeron  2957u	intel hd 	1484	311	500	hdd	4	15.6	1366 x 768	2.4 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5550-i3_5010u-1tb-4gb-win7-pro-3ani-garantie-l/		intel core i3 5010u 	intel hd  5500	3058	560	1000	hdd	4	15.6	1366 x 768	2.6 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5550-i5_5300u-256gb-8gb-gt830m-2gb-fhd-fingerprint-l/	5134	intel core i5 5300u 	gt830m	3803	-	256	ssd	8	15.6	1920 x 1080	2.14 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-l50_b_25l-i7_5500u-1tb-4gb-amd-r7_m260-2gb-white-l/	3099	intel core i7 5500u 	r7 m260	4029	679	1000	hdd	4	15.6	1366 x 768	2.2 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5250-i7_5600u-256gb-8gb-win7-pro-l/	4709	intel core i7 5600u 	intel hd  5500	4355	560	256	ssd	8	12.5	1366 x 768	1.56 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-p70_b_11n-i7_4720hq-1tbplus8gb-8gb-r9-m365x-2gb-win10-fhd-l/	4649	intel core i7 4720hq 	r9 m365x	8112	-	1000	ssh	8	17.3	1920 x 1080	2.9 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-asus-rog-gl552vw-i7_6700hq-1tbplus128gb-16gb-gtx960m-4gb-fullhd-gri-l/	5199	intel core i7 6700hq 	gtx960m	7999	1670	1000	hdd	16	15.6	1920 x 1080	2.55 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-acer-es1_531_c3zj-dual-core-n3050-1tb-4gb-hd-l/	1234	intel celeron n3050	intel hd 	899	311	1000	hdd	4	15.6	1366 x 768	2.4	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5558-i5_5200u-1tb-4gb-gt920m-4gb-dvdrw-win10-l/	3034	intel core i5 5200u 	gt920m 	3522	-	1000	hdd	4	15.6	1366 x 768	2 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-c55_c_1e2-i5_5200u-1tb-4gb-hd-alb-l/	2099	intel core i5 5200u	intel hd  5500	3522	560	1000	hdd	4	15.6	1366 x 768	2.00 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-3550-i5_5200u-1tb-8gb-gt830m-2gb-win7-pro-fullhd-l/	4099	intel core i5 5200u 	gt830m	3522	-	1000	hdd	8	15.6	1920 x 1080	2.2 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-y700_15-i5_6300hq-1tb_5400rpm-8gb-gtx960m-4gb-fullhd-l/	4559	intel core i5 6300hq 	gtx960m	5793	1670	1000	hdd	8	15.6	1920 x 1080	2.6 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5559-i7_6500u-256gb-8gb-r5-m335-4gb-win10-fhd-touch-gri-st-l/	4729	intel core i7 6500u	r5 m335	4336	597	256	ssd	8	15.6	1920 x 1080	2.3	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-acer-aspire-e5_571g_35a8-i3_4005u-500gb-4gb-gt820m-2gb-l/	1599	intel core i3 4005u 	gt820m	2462	-	500	hdd	4	15.6	1366 x 768	2.5 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5450-i5_5300u-500gb_7200rpm-4gb-win8pro-fingerprint-l/	4544	intel core i5 5300u 	intel hd  5500	3803	560	500	hdd	4	14	1366 x 768	1.81 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_70-i5_4210u-500gb-4gb-r5_230-2gb-fullhd-fingerprint-l/	1899	intel core i5 4210u 	jet le r5 m230	3384	-	500	hdd	4	15.6	1920 x 1080	2.32 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-vostro-5480-i3_4005u-500gb-4gb-win8-fingerprint-l/	3034	intel core i3 4005u 	intel hd  4400	2462	547	500	hdd	4	14	1366 x 768	1.54 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-3450-i5_5200u-500gb-4gb-win7-pro-3-ani-garantie-l/	3399	intel core i5 5200u 	intel hd  5500	3522	560	500	hdd	4	14	1366 x 768	1.9kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-z51_70-i7_5500u-1tb-8gb-m375-4gb-dvdrw-fullhd-alb-l/	2999	intel core i7 5500u 	r9 m375	4029	1381	1000	hdd	8	15.6	1920 x 1080	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5550-i3_4030u-500gb_7200rpm-4gb-hd-l/	3549	intel core i3 4030u 	intel hd  4400	2703	547	500	hdd	4	15.6	1366 x 768	2.14 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-asus-g771jw_t7092d-i7_4720hq-2x1tb_7200rpmplus256gb-16gb-gtx960m-4gb-full-hd-l/	6799	intel core i7 4720hq 	gtx960m	8112	1670	256	hdd	16	17.3	1920 x 1080	3.40kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-y700_15-i7_6700hq-512gb-16gb-gtx960m-4gb-fhd-win10-l/		intel core i7 6700hq 	gtx960m	7999	1670	512	ssd	16	15.6	1920 x 1080	2.6 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-g50_80-i3_4005u-500gb-4gb-dvdrw-l/	1499	intel core i3 4005u 	intel hd  4400	2462	547	500	hdd	4	15.6	1366 x 768	2.5 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-asus-rog-g56jk_dm156d-i7_4710hq-1tb-7200-rpm-4gb-gtx-850m-2gb-l/	3299	intel core i7 4710hq	gtx 850m	7892	1414	1000	hdd	4	15.6	1920 x 1080	2.7 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-250-g4-i5_5200u-500gb-4gb-amd-r5_m330-2gb-dvdrw-resigilat-l/		intel core i5 5200u 	r5 m330	3522	550	500	hdd	4	15.6	1366 x 768	2.1 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5550-i5_4210u-500gb_7200rpm-4gb-l/	3199	intel core i5 4210u 	intel hd  4400	3384	547	500	hdd	4	15.6	1366 x 768	2.14 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-l540-i5_4210m-500gb_7200rpm-4gb-fhd-fpr-3g-l/	4119	intel core i5 4210m 	intel hd  4600	4216	710	500	hdd	4	15.6	1920 x 1080	2.49 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-450-g2-i7_5500u-1tb-8gb-win7-pro-fullhd-fingerprint-l/	4154	intel core i7 5500u 	intel hd  5500	4029	560	1000	hdd	8	15.6	1920 x 1080	2.06 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-c55_c_14f-quad-core-n3700-500gb_5400rpm-4gb-dvdrw-white-l/	1499	intel pentium  n3700	intel hd 	1879	311	500	hdd	4	15.6	1366 x 768	2.2	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-acer-aspire-e5_571g_36su-i3_4005u-500gb-4gb-gt820m-2gb-l/	1599	intel core i3 4005u 	gt820m	2462	-	500	hdd	4	15.6	1366 x 768	2.5 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_80-i3_5005u-1tb-4gb-dvdrw-hd-fingerprint-l/	1599	intel core i3 5005u	intel hd  5500	2910	560	1000	hdd	4	15.6	1366 x 768	2.320	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5558-i3_5005u-1tb-4gb-dvd_rw-3-ani-garantie-l/	1599	intel core i3 5005u 	intel hd  5500	2910	560	1000	hdd	4	15.6	1366 x 768	2 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-asus-pro-essential-p2520lj-i3_4005u-500gb_7200rpm-4gb-920m-2gb-win10-l/	2199	intel core i3 4005u	920m	2462	667	500	hdd	4	15.6	1366 x 768	2.4 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5559-i7_6500u-2tb-16gb-r5-m335-4gb-dvdrw-fullhd-win10-l/	4299	 intel core i7 6500u	r5 m335	4336	597	2000	hdd	16	15.6	1920 x 1080	2.3	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-asus-n551jx_cn299d-i7_4750hq-256gb-16gb-gtx950m-4gb-l/	5329	intel core i7 4750hq 	gtx950m	8192	1400	256	ssd	16	15.6	1920 x 1080	2.7 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-c70_c_199-i3_5005u-1tb-4gb-gt930m-2gb-dvdrw-hdplus-negru-l/	2199	intel core i3 5005u	gt930m	2910	-	1000	hdd	4	17.3	1600 x 900	2.6 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-7746-i5_5200u-1tbplus8gb-8gb-gt845m-2gb-win8-fullhd-touch-l/	4499	intel core i5 5200u 	gt845m	3522	-	1000	ssh	8	17.3	1920 x 1080	3.29 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-y700_17-i7_6700hq-1tb_54000rpm-8gb-gtx960m-4gb-fullhd-l/	5569	intel core i5 6300hq 	gtx960m	5793	1670	1000	hdd	8	17.3	1920 x 1080	2.6 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-msi-gp72-i7_5700hq-1tb-8gb-nvidia-gtx950m-2gb-dvdrw-fullhd-l/	4144	intel core i7 5700hq	gtx 950m	8606	1400	1000	hdd	8	17.3	1920 x 1080	2,7	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-gaming-dell-alienware-17-i7_6820hk-1tbplus512gb-16gb-gtx980m-4gb-win10-l/	12989	intel core i7 6820hk	gtx 980m	9041	5894	1000	hdd	16	17.3	1920 x 1080	3.207kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-250-g4-i3_4005u-1tb-4gb-amd-r5m330-2gb-dvdrw-resigilat-l/	1599	intel core i3 4005u 	r5 m330	2462	550	1000	hdd	4	15.6	1366 x 768	2.1 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-250-g4-i3_5005u-500gb-4gb-dvdrw-win10-hd-l/	1899	intel core i3 5005u	intel hd  5500	2910	560	500	hdd	4	15.6	1366 x 768	2.45kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b51_80-i5_6200u-500gbplus8gb-sshd-dvdrw-fullhd-fingerprint-l/	1999	intel core i5 6200u	intel hd 	3898	311	500	hdd	4	15.6	1920 x 1080	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-470-g2-i3_5010u-500gb-4gb-finger-print-reader-dvdrw-l/		intel core i3 5010u 	intel hd  5500	3058	560	500	hdd	4	17.3	1600 x 900	2,84 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-3543-i5_5200u-500gb-4gb-gt820m-2gb-dvdrw-3ani-garantie-l/		intel core i5 5200u 	gt820m	3522	-	500	hdd	4	15.6	1366 x 768	2.4 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5450-i5_5300u-500gb_7200rpm-8gb-fingerprint-fullhd-l/	4799	intel core i5 5300u 	intel hd  5500	3803	560	500	hdd	8	14	1920 x 1080	1.9kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-alienware-15-i7_6700hq-1tbplus256gb-12gb-nvidia-gtx980m-4gb-win10-l/	11044	intel core i7 6700hq	gtx 980m	7999	5894	1000	hdd	12	15.6	1920 x 1080	3.207kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-l540-i5_4210m-1tb-8gb-dvdrw-win10pro-fullhd-fingerprint-l/	4609	intel core i5 4210m 	intel hd  4600	4216	710	1000	hdd	4	15.6	1920 x 1080	2.49 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-255-g4-dual-core-e1_6015-1tb-4gb-dvdrw-l/		e1 6015	r2	-	296	1000	hdd	4	15.6	1366 x 768	2.45 kg	
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_80-i7_5500u-1tb-4gb-amd-r5_m330-2gb-fullhd-fingerprint-resigil-l/	2399	intel core i7 5500u 	r5 m330	4029	550	1000	hdd	4	15.6	1920 x 1080	2.32kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-c55_c_1e4-n3700-1tb-4gb-hd-alb-l/	1439	intel pentium  n3700	intel hd 	1879	311	1000	hdd	4	15.6	1366 x 768	2.2 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5250-i5_5300u-128gb-8gb-fingerprint-l/	4599	intel core i5 5300u 	intel hd  5500	3803	560	128	ssd	8	12.5	1366 x 768	1.56 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_80-i7_5500u-1tb-8gb-amd-r5_m330-2gb-fullhd-fingerprint-l/	3009	intel core i7 5500u 	r5 m330	4029	550	1000	hdd	8	15.6	1920 x 1080	2.32 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-tecra-z50_a_15w-i7_4600u-256gb-8gb-win7-pro-l/	5999	intel core i7 4600u 	intel hd  4400	4136	547	256	ssd	8	15.6	1920 x 1080	1.8 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e3550-i5_5200u-1tb_5400rpm-gt830m-2gb-win7pro-l/	4299	intel core i5 5200u 	gt830m	3522	-	1000	hdd	8	15.6	1920 x 1080	2.2 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-acer-predator-17-i7_6700hq-1tbplus512gb-48gb-gtx980m-4gb-bluray-fullhd-l/	11199	intel core i7 6700hq	gtx 980m	7999	5894	1000	ssd	48	17.3	1920 x 1080	3.95 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-asus-rog-g752vy-i7_6700hq-1tbplus128gb-16gb-gtx980m-4gb-win10-fullhd-l/	8999	intel core i7 6700hq	gtx 980m	7999	5894	1000	hdd	16	17.3	1920 x 1080	3.90	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-acer-predator-17-i7_6700hq-1tbplus256gb-24gb-gtx980m-4gb-dvdrw-fullhd-l/	8599	intel core i7 6700hq	gtx 980m	7999	5894	256	hdd	24	17.3	1920 x 1080	3.95 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-acer-tmp256_m_70da-i7_4510u-500gb_7200rpm-4gb-dvdrw-linux-hd-l/	2399	intel core i7 4510u	intel hd  4400	3946	547	500	hdd	4	15.6	1366 x 768	2.5 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-acer-aspire-e5_573g_57y7-i5_4210u-1tb_5400rpm-4gb-gt940m-2gb-dvdrw-gri-l/	2299	intel core i5 4210u	gt940m	3384	-	1000	hdd	4	15.6	1366 x 768	2.4 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-l540-i7_4600m-500gb_7200rpm-win7pro-fingerprint-fullhd-l/	5699	intel core i7 4600m 	intel hd  4600	4777	710	500	hdd	4	15.6	1920 x 1080	2.49 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_45-amd-quad-core-a8_6410-500gb-4gb-fingerprint-l/	1499	a8 6410 	r5	2522	362	500	hdd	4	15.6	1366 x 768	2.32 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-asus-pro-essential-p2520lj-i7_5500u-500gb_7200rpm-4gb-920m-2gb-l/	2799	intel core i7 5500u	920m	4029	667	500	hdd	4	15.6	1366 x 768	2.4 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-acer-predator-17-i7_6700hq-1tbplus512gb-48gb-gtx980m-4gb-bluray-uhd-l/	12999	intel core i7 6700hq	gtx 980m	7999	5894	1000	ssd	48	17.3	3840 x 2160	3.95 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-y50_70-i5_4210h-1tbplus8gb-8gb-gtx860-4gb-fullhd-l/	3399	intel core i5 4210h 	gtx860m	4556	1583	1000	ssh	8	15.6	1920 x 1080	2.4 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-450-g3-i5_6200u-500gb_7200rpm-4gb-dvdrw-fullhd-fingerprint-l/	2399	intel core i5 6200u	intel hd  520	3898	788	500	hdd	4	15.6	1920 x 1080	2.07	fara sistem
